"Age","LearningCategorySelftTaught","LearningCategoryOnlineCourses","LearningCategoryWork","LearningCategoryUniversity","LearningCategoryKaggle","GenderSelect","Country","EmploymentStatus","DataScienceIdentitySelect","FormalEducation","MajorSelect","Tenure","FirstTrainingSelect","ParentsEducation","EmployerIndustry","EmployerSize","EmployerSizeChange","EmployerMLTime","EmployerSearchMethod","RemoteWork","CompensationAmount","CompensationCurrency.x","FormalEducation_Q","Tenure_Q","EmployerSize_Q","CompensationCurrency.y","...1","exchangeRate","frac","Salary_USD","Compensation_Median_USD","Median_to_Salary"
49,0,60,20,0,20,"Male","India","Employed full-time","","Master's degree","Mathematics or statistics","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Government","500 to 999 employees","Decreased significantly","Less than one year","I visited the company's Web site and found a job listing there","Most of the time",3e+06,"INR",5,5,5,"RON",43,0.259964,0,779892,28116,0.0360511455432291
49,0,60,20,0,20,"Male","India","Employed full-time","","Master's degree","Mathematics or statistics","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Government","500 to 999 employees","Decreased significantly","Less than one year","I visited the company's Web site and found a job listing there","Most of the time",3e+06,"INR",5,5,5,"RSD",45,0.01002,0.01,30060,28116,0.935329341317365
49,0,60,20,0,20,"Male","India","Employed full-time","","Master's degree","Mathematics or statistics","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Government","500 to 999 employees","Decreased significantly","Less than one year","I visited the company's Web site and found a job listing there","Most of the time",3e+06,"INR",5,5,5,"RUB",6,0.017402,0,52206,28116,0.538558786346397
49,0,60,20,0,20,"Male","India","Employed full-time","","Master's degree","Mathematics or statistics","More than 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Government","500 to 999 employees","Decreased significantly","Less than one year","I visited the company's Web site and found a job listing there","Most of the time",3e+06,"INR",5,5,5,"USD",1,1,0.04,3e+06,28116,0.009372
32,20,20,30,20,10,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","6-10 years","A friend, family member, or former colleague told me","Sometimes",2100000,"INR",4,3,8,"INR",3,0.01562,0.94,32802,28116,0.857142857142857
32,20,20,30,20,10,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","6-10 years","A friend, family member, or former colleague told me","Sometimes",2100000,"INR",4,3,8,"RON",43,0.259964,0,545924.4,28116,0.0515016364903272
32,20,20,30,20,10,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","6-10 years","A friend, family member, or former colleague told me","Sometimes",2100000,"INR",4,3,8,"RSD",45,0.01002,0.01,21042,28116,1.33618477331052
32,20,20,30,20,10,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","6-10 years","A friend, family member, or former colleague told me","Sometimes",2100000,"INR",4,3,8,"RUB",6,0.017402,0,36544.2,28116,0.769369694780567
32,20,20,30,20,10,"Male","India","Employed full-time","Yes","Bachelor's degree","Computer Science","3 to 5 years","University courses","A bachelor's degree","Technology","10,000 or more employees","Increased significantly","6-10 years","A friend, family member, or former colleague told me","Sometimes",2100000,"INR",4,3,8,"USD",1,1,0.04,2100000,28116,0.0133885714285714
27,70,20,10,0,0,"Male","South Africa","Employed full-time","","Bachelor's degree","Electrical Engineering","1 to 2 years","Self-taught","A bachelor's degree","Mix of fields","20 to 99 employees","Increased slightly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",37000,"ZAR",4,2,3,"USD",1,1,0.04,37000,96201.2,2.60003243243243
27,70,20,10,0,0,"Male","South Africa","Employed full-time","","Bachelor's degree","Electrical Engineering","1 to 2 years","Self-taught","A bachelor's degree","Mix of fields","20 to 99 employees","Increased slightly","1-2 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",37000,"ZAR",4,2,3,"ZAR",13,0.077002,0.96,34188.888,96201.2,2.81381482778849
25,30,50,5,0,15,"Male","India","Employed full-time","Sort of (Explain more)","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A bachelor's degree","Pharmaceutical","500 to 999 employees","Increased slightly","6-10 years","A tech-specific job board","Sometimes",1200000,"INR",4,3,5,"INR",3,0.01562,0.94,18744,28116,1.5
25,30,50,5,0,15,"Male","India","Employed full-time","Sort of (Explain more)","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A bachelor's degree","Pharmaceutical","500 to 999 employees","Increased slightly","6-10 years","A tech-specific job board","Sometimes",1200000,"INR",4,3,5,"RON",43,0.259964,0,311956.8,28116,0.0901278638580727
25,30,50,5,0,15,"Male","India","Employed full-time","Sort of (Explain more)","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A bachelor's degree","Pharmaceutical","500 to 999 employees","Increased slightly","6-10 years","A tech-specific job board","Sometimes",1200000,"INR",4,3,5,"RSD",45,0.01002,0.01,12024,28116,2.33832335329341
25,30,50,5,0,15,"Male","India","Employed full-time","Sort of (Explain more)","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A bachelor's degree","Pharmaceutical","500 to 999 employees","Increased slightly","6-10 years","A tech-specific job board","Sometimes",1200000,"INR",4,3,5,"RUB",6,0.017402,0,20882.4,28116,1.34639696586599
25,30,50,5,0,15,"Male","India","Employed full-time","Sort of (Explain more)","Bachelor's degree","Electrical Engineering","3 to 5 years","Self-taught","A bachelor's degree","Pharmaceutical","500 to 999 employees","Increased slightly","6-10 years","A tech-specific job board","Sometimes",1200000,"INR",4,3,5,"USD",1,1,0.04,1200000,28116,0.02343
35,40,25,15,20,0,"Male","Israel","Employed part-time","Yes","Master's degree","Other","6 to 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Academic","I don't know","Increased significantly","More than 10 years","A career fair or on-campus recruiting event","Always",75000,"USD",5,4,10,"ILS",29,0.282974,0.5,21223.05,87500,4.12287583547134
35,40,25,15,20,0,"Male","Israel","Employed part-time","Yes","Master's degree","Other","6 to 10 years","Online courses (coursera, udemy, edx, etc.)","A master's degree","Academic","I don't know","Increased significantly","More than 10 years","A career fair or on-campus recruiting event","Always",75000,"USD",5,4,10,"USD",1,1,0.5,75000,87500,1.16666666666667
24,25,25,50,0,0,"Male","India","Employed full-time","","Bachelor's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","","Mix of fields","20 to 99 employees","Increased significantly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",6e+05,"INR",4,1,3,"INR",3,0.01562,0.94,9372,28116,3
24,25,25,50,0,0,"Male","India","Employed full-time","","Bachelor's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","","Mix of fields","20 to 99 employees","Increased significantly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",6e+05,"INR",4,1,3,"RON",43,0.259964,0,155978.4,28116,0.180255727716145
24,25,25,50,0,0,"Male","India","Employed full-time","","Bachelor's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","","Mix of fields","20 to 99 employees","Increased significantly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",6e+05,"INR",4,1,3,"RSD",45,0.01002,0.01,6012,28116,4.67664670658683
24,25,25,50,0,0,"Male","India","Employed full-time","","Bachelor's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","","Mix of fields","20 to 99 employees","Increased significantly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",6e+05,"INR",4,1,3,"RUB",6,0.017402,0,10441.2,28116,2.69279393173198
24,25,25,50,0,0,"Male","India","Employed full-time","","Bachelor's degree","Computer Science","Less than a year","Online courses (coursera, udemy, edx, etc.)","","Mix of fields","20 to 99 employees","Increased significantly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Sometimes",6e+05,"INR",4,1,3,"USD",1,1,0.04,6e+05,28116,0.04686
42,60,0,40,0,0,"Male","Sweden","Independent contractor, freelancer, or self-employed","No","Bachelor's degree","Electrical Engineering","1 to 2 years","Work","A doctoral degree","Internet-based","","","","","Most of the time",384000,"SEK",4,2,NA,"SEK",25,0.125204,0.8,48078.336,101333.64,2.10767776987956
42,60,0,40,0,0,"Male","Sweden","Independent contractor, freelancer, or self-employed","No","Bachelor's degree","Electrical Engineering","1 to 2 years","Work","A doctoral degree","Internet-based","","","","","Most of the time",384000,"SEK",4,2,NA,"USD",1,1,0.2,384000,101333.64,0.2638896875
26,30,10,10,50,0,"Male","United Kingdom","Employed full-time","No","Bachelor's degree","Computer Science","1 to 2 years","Kaggle competitions","High school","Technology","100 to 499 employees","Increased significantly","3-5 years","An external recruiter or headhunter","Sometimes",42000,"GBP",4,2,4,"EUR",2,1.195826,0.01,50224.692,59588.46,1.18643753952737
26,30,10,10,50,0,"Male","United Kingdom","Employed full-time","No","Bachelor's degree","Computer Science","1 to 2 years","Kaggle competitions","High school","Technology","100 to 499 employees","Increased significantly","3-5 years","An external recruiter or headhunter","Sometimes",42000,"GBP",4,2,4,"GBP",4,1.324188,0.96,55615.896,59588.46,1.07142857142857
26,30,10,10,50,0,"Male","United Kingdom","Employed full-time","No","Bachelor's degree","Computer Science","1 to 2 years","Kaggle competitions","High school","Technology","100 to 499 employees","Increased significantly","3-5 years","An external recruiter or headhunter","Sometimes",42000,"GBP",4,2,4,"USD",1,1,0.02,42000,59588.46,1.41877285714286
29,60,20,20,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","A bachelor's degree","Internet-based","500 to 999 employees","Increased significantly","1-2 years","I visited the company's Web site and found a job listing there","Rarely",1900000,"INR",4,2,5,"INR",3,0.01562,0.94,29678,28116,0.947368421052632
29,60,20,20,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","A bachelor's degree","Internet-based","500 to 999 employees","Increased significantly","1-2 years","I visited the company's Web site and found a job listing there","Rarely",1900000,"INR",4,2,5,"RON",43,0.259964,0,493931.6,28116,0.0569228613840459
29,60,20,20,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","A bachelor's degree","Internet-based","500 to 999 employees","Increased significantly","1-2 years","I visited the company's Web site and found a job listing there","Rarely",1900000,"INR",4,2,5,"RSD",45,0.01002,0.01,19038,28116,1.47683580208005
29,60,20,20,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","A bachelor's degree","Internet-based","500 to 999 employees","Increased significantly","1-2 years","I visited the company's Web site and found a job listing there","Rarely",1900000,"INR",4,2,5,"RUB",6,0.017402,0,33063.8,28116,0.850355978441679
29,60,20,20,0,0,"Male","India","Employed full-time","No","Bachelor's degree","Engineering (non-computer focused)","1 to 2 years","Work","A bachelor's degree","Internet-based","500 to 999 employees","Increased significantly","1-2 years","I visited the company's Web site and found a job listing there","Rarely",1900000,"INR",4,2,5,"USD",1,1,0.04,1900000,28116,0.0147978947368421
53,0,0,0,95,5,"Male","Italy","Employed full-time","Yes","Doctoral degree","Physics","More than 10 years","University courses","A bachelor's degree","Academic","1,000 to 4,999 employees","Stayed the same","More than 10 years","I was contacted directly by someone at the company (e.g. internal recruiter)","Most of the time",30000,"EUR",6,5,6,"EUR",2,1.195826,1,35874.78,45441.388,1.26666666666667
26,20,5,10,40,25,"Male","Pakistan","Employed full-time","","Master's degree","Computer Science","3 to 5 years","University courses","High school","Academic","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Never",52480,"PKR",5,3,4,"PKR",18,0.009476,0.82,497.30048,18004.4,36.2042682926829
26,20,5,10,40,25,"Male","Pakistan","Employed full-time","","Master's degree","Computer Science","3 to 5 years","University courses","High school","Academic","100 to 499 employees","Increased slightly","3-5 years","I visited the company's Web site and found a job listing there","Never",52480,"PKR",5,3,4,"USD",1,1,0.18,52480,18004.4,0.343071646341463
40,30,30,30,0,10,"Male","Spain","Employed full-time","Sort of (Explain more)","Master's degree","Physics","More than 10 years","Self-taught","High school","Other","100 to 499 employees","Increased significantly","Less than one year","I was contacted directly by someone at the company (e.g. internal recruiter)","Never",65000,"EUR",5,5,4,"EUR",2,1.195826,0.98,77728.69,41250,0.530692077790067
